"ciudad","fecha","pp","ant_log","ant_op","prob","prob_corte","evento_log","Iop","umbral_op","evento_op"
"9954",2026-09-02,0.8,15.2,96.1,0.003,0.023,0,96.9,271.6,0
"9955",2026-09-02,0.8,11.2,61.5,0.003,0.216,0,62.3,0.7,1
"9956",2026-09-02,1,3,3,0.003,0.116,0,4,80.5,0
"9957",2026-09-02,1.1,2.3,2.3,0.003,0.023,0,3.5,52.7,0
"9958",2026-09-02,0.8,4.1,3.1,0.003,0.021,0,4,61.9,0
"9959",2026-09-02,0.5,2.4,2.4,0.002,0.083,0,3,87.7,0
"9960",2026-09-02,0.4,0.5,0.5,0.001,0.042,0,0.9,83.8,0
"9961",2026-09-02,0.2,0.8,30.4,0.001,0.069,0,30.6,249.8,0
"9962",2026-09-02,0.2,21.2,21.2,0.001,0.113,0,21.5,0.4,1
"9976",2026-09-02,3.3,6.4,40,0.001,0,1,43.3,5.5,1
"9977",2026-09-02,2.1,5.1,21.7,0,0,1,23.8,1.8,1
"9978",2026-09-02,1,4,0.8,0.001,0.168,0,1.8,33.5,0
"9979",2026-09-02,0.8,2.9,2.9,0.001,0.36,0,3.7,65.8,0
"9980",2026-09-02,1.7,19.1,4.2,0.001,0.114,0,5.8,99,0
"9982",2026-09-02,1.9,3.8,17.7,0.005,0.005,1,19.6,13.2,1
"9983",2026-09-02,1.1,1.1,13.6,0.004,0.157,0,14.8,8.1,1
"9984",2026-09-02,0.6,0.6,5.6,0.007,0.029,0,6.2,5.3,1
"9985",2026-09-02,0.2,1,0.5,0.002,0.007,0,0.7,12.6,0
"9986",2026-09-02,0.1,0.6,0.6,0.001,0.048,0,0.7,41,0
"9987",2026-09-02,0.2,0.4,0.6,0.002,0.287,0,0.8,79.7,0
"9988",2026-09-02,0.5,0.7,2.4,0.001,0.213,0,2.9,0.2,1
"9989",2026-09-02,0.7,1.4,2.9,0,0.111,0,3.6,0.1,1
"9990",2026-09-02,0.8,1.9,1.9,0,0.021,0,2.7,63.4,0
"9991",2026-09-02,0.7,7.8,7.8,0.001,0,1,8.5,0.4,1
"9992",2026-09-02,0.7,2.3,2.3,0.001,0.019,0,3,67.5,0
"9993",2026-09-02,0.7,8.3,8.3,0.001,0.073,0,9,65.8,0
"9994",2026-09-02,0.6,6.5,6.5,0.001,0.079,0,7.1,68.5,0
"9995",2026-09-02,0.4,1.4,1.7,0.001,0.01,0,2.1,0.7,1
"9996",2026-09-02,0.3,1,1,0,0.003,0,1.3,18.2,0
"9997",2026-09-02,0.3,0.8,1.4,0,0.006,0,1.7,103.6,0
"9998",2026-09-02,0.3,0.6,0.6,0,0.024,0,0.9,31.3,0
"1336",2026-09-02,0,0,0,0,0.029,0,0,325.5,0
"3219",2026-09-02,0.2,1.6,2.2,0.001,0.118,0,2.4,220.8,0
"4081",2026-09-02,0,0,0,0.002,0.01,0,0,34.5,0
"4086",2026-09-02,0,0,0,0.001,0.368,0,0,7.4,0
"4292",2026-09-02,0,0,0,0,0.637,0,0,33.2,0
"4295",2026-09-02,0,0,0,0.001,0.7,0,0,20.1,0
"4505",2026-09-02,0,0,0,0.001,0.08,0,0,56.8,0
"4717",2026-09-02,0,0,0,0.001,0.021,0,0,43.2,0
"4924",2026-09-02,0,0,0,0,0.703,0,0,91.9,0
"5564",2026-09-02,0,0.1,0,0.001,0.206,0,0,3.5,0
"5769",2026-09-02,0,0,0.5,0.002,0.736,0,0.5,176.1,0
"5773",2026-09-02,0,0.2,0,0.001,0.19,0,0,7.9,0
"5779",2026-09-02,0,0,0,0.001,0.57,0,0,23.7,0
"5981",2026-09-02,0,1.5,0,0.001,0.06,0,0,38.6,0
"6181",2026-09-02,0.1,5.6,5.6,0,0.033,0,5.7,136.4,0
"6189",2026-09-02,0,0.7,1.2,0,0.049,0,1.3,180,0
"6606",2026-09-02,0.1,0.2,0.2,0,0.263,0,0.3,147.1,0
"6607",2026-09-02,0.1,0.1,0.1,0,0.829,0,0.2,175.7,0
"6627",2026-09-02,0,0,0,0,0.022,0,0,9.6,0
"6629",2026-09-02,0,0,0,0,0.76,0,0,4.5,0
"6836",2026-09-02,0,0,0,0,0.375,0,0,17.2,0
"6837",2026-09-02,0,0,0,0.001,0.654,0,0,10.9,0
"6839",2026-09-02,0,0,0,0,0.802,0,0,4.6,0
"6840",2026-09-02,0,0,0,0,0.802,0,0,4.6,0
"7224",2026-09-02,0.7,0.2,0.2,0.001,0.298,0,0.9,64.8,0
"7259",2026-09-02,0,0,0,0,0.802,0,0,4.6,0
"7434",2026-09-02,0.6,0.2,0.2,0.001,0.298,0,0.8,64.8,0
"7435",2026-09-02,0.7,1.5,1.5,0,0.015,0,2.1,125.7,0
"7467",2026-09-02,0,0,0,0.001,0.042,0,0.1,52.8,0
"7468",2026-09-02,0,0,0,0.001,0.002,0,0,0.5,0
"7640",2026-09-02,1.3,5.6,23.5,0.001,0.121,0,24.8,122.5,0
"7641",2026-09-02,0.9,3.4,15.6,0,0,1,16.6,75.1,0
"7642",2026-09-02,0.6,7.7,1.3,0,0.13,0,2,43.1,0
"7644",2026-09-02,0.8,1.6,1.7,0,0.002,0,2.5,104,0
"7649",2026-09-02,0.3,0.2,1.2,0.002,0.002,0,1.5,17.2,0
"7665",2026-09-02,0.1,0.7,0.7,0,0.378,0,0.7,51.9,0
"7678",2026-09-02,0,0,0.1,0.001,0.042,0,0.1,52.8,0
"7852",2026-09-02,1,1.6,1.6,0,0.004,0,2.6,77.4,0
"7855",2026-09-02,0.9,4.2,4.2,0,0.015,0,5.1,125.7,0
"7875",2026-09-02,0.2,1.3,1.2,0,0.378,0,1.4,51.9,0
"7887",2026-09-02,0.1,0,0.2,0.001,0.042,0,0.2,52.8,0
"7891",2026-09-02,0,0.1,0,0,0.216,0,0,37.6,0
"7892",2026-09-02,0,0.2,0,0,0.216,0,0,37.6,0
"7896",2026-09-02,0,0,0.2,0.001,0.005,0,0.3,5.6,0
"7900",2026-09-02,0,0,0,0,0.75,0,0,3.8,0
"8062",2026-09-02,1.1,2.5,12.5,0,0.015,0,13.6,94.1,0
"8063",2026-09-02,1.1,2.7,2.7,0,0.017,0,3.8,56.6,0
"8064",2026-09-02,0.9,2.8,0.5,0,0.023,0,1.4,46.3,0
"8066",2026-09-02,1.3,5.7,6,0.001,0.001,1,7.2,1.2,1
"8067",2026-09-02,1.7,7.6,7.6,0,0.003,0,9.3,118,0
"8100",2026-09-02,0,0.2,0,0,0.216,0,0.1,37.6,0
"8101",2026-09-02,0,0.1,0,0,0.216,0,0.1,37.6,0
"8102",2026-09-02,0,0.2,0,0,0.216,0,0,37.6,0
"8113",2026-09-02,0.1,1.2,0.2,0.001,0.134,0,0.3,3.6,0
"8114",2026-09-02,0.2,1.9,0.3,0.002,0.134,0,0.5,3.6,0
"8272",2026-09-02,1.9,37.3,29.8,0.001,0,1,31.7,2.3,1
"8277",2026-09-02,2,6.8,7.2,0.001,0.001,1,9.2,1.2,1
"8297",2026-09-02,0.4,13.8,11.6,0,0.032,0,12,61.5,0
"8310",2026-09-02,0,0.1,0.3,0.001,0.082,0,0.4,71.3,0
"8312",2026-09-02,0,0.2,0,0,0.216,0,0.1,37.6,0
"8321",2026-09-02,0,0.4,0.1,0.001,0.999,0,0.2,7.1,0
"8322",2026-09-02,0.1,0.8,0.1,0.001,0.134,0,0.2,3.6,0
"8323",2026-09-02,0.2,2,0.3,0.003,0.134,0,0.5,3.6,0
"8324",2026-09-02,0.3,4,0.6,0.011,0.134,0,1,3.6,0
"8507",2026-09-02,0.6,13.1,13.1,0,0,1,13.6,0.1,1
"8516",2026-09-02,0.3,7.1,5.2,0.001,0.089,0,5.4,96.7,0
"8519",2026-09-02,0,0,0.6,0.001,0.082,0,0.7,71.3,0
"8520",2026-09-02,0.1,0.5,0.5,0,0.064,0,0.6,130.1,0
"8521",2026-09-02,0.1,0.3,0.3,0,0.105,0,0.4,113.9,0
"8522",2026-09-02,0.1,0.1,0.1,0,0.105,0,0.2,113.9,0
"8531",2026-09-02,0.1,0.1,0.1,0.001,0.012,0,0.1,2.7,0
"8532",2026-09-02,0.1,0.6,0.6,0.002,0.191,0,0.7,7.7,0
"8533",2026-09-02,0.2,1.6,1.6,0.003,0.191,0,1.8,7.7,0
"8534",2026-09-02,0.5,4.2,4.2,0.011,0.191,0,4.7,7.7,0
"8698",2026-09-02,4.1,3.1,9.2,0,0.013,0,13.4,757.8,0
"8721",2026-09-02,0.3,6.4,6.4,0,0.003,0,6.7,34,0
"8722",2026-09-02,0.3,2.3,0.3,0.001,0.118,0,0.6,13.4,0
"8729",2026-09-02,0.1,0.7,0.7,0,0.208,0,0.8,74.3,0
"8732",2026-09-02,0.1,0.2,0.2,0,0.105,0,0.3,113.9,0
"8741",2026-09-02,0.1,0.1,0.1,0,0.612,0,0.1,7.6,0
"8743",2026-09-02,0.2,0.9,0.9,0.002,0.191,0,1.1,7.7,0
"8907",2026-09-02,2.7,2.3,7.2,0,0.02,0,9.8,480.8,0
"8908",2026-09-02,3.2,2.7,8.6,0,0.013,0,11.8,757.8,0
"8909",2026-09-02,3.4,2.8,9.8,0,0.224,0,13.3,764.5,0
"8910",2026-09-02,3.4,2.7,10.4,0,0.224,0,13.8,764.5,0
"8911",2026-09-02,3.4,2.6,10.7,0.001,0.051,0,14.1,472.9,0
"8931",2026-09-02,0.3,4.4,4.4,0.001,0.001,1,4.7,0.5,1
"8941",2026-09-02,0.2,0.6,0.6,0,0.105,0,0.7,113.9,0
"8953",2026-09-02,0.1,0.5,0.2,0.001,0.311,0,0.2,3.3,0
"9120",2026-09-02,2,1.7,7.9,0,0.042,0,9.9,722.8,0
"9121",2026-09-02,2.1,1.7,7.8,0.001,0.051,0,9.9,472.9,0
"9122",2026-09-02,2.7,78.1,78.1,0,0,1,80.8,16.5,1
"9150",2026-09-02,0.3,2.2,2.2,0,0.061,0,2.5,90.5,0
"9333",2026-09-02,2.4,77.6,77.6,0,0.005,0,80,9.5,1
"9368",2026-09-02,0.1,0.1,0.1,0,0.522,0,0.2,13.1,0
"9544",2026-09-02,1.6,3.6,0.8,0,0,1,2.4,91.8,0
"9584",2026-09-02,0.1,0.2,0.2,0,0.167,0,0.3,45.1,0
"9585",2026-09-02,0.1,0.3,0.2,0,0.441,0,0.3,36.5,0
"9586",2026-09-02,0.1,0.1,0.1,0,0.714,0,0.2,47.7,0
"9587",2026-09-02,0,0,0,0,0.313,0,0,15.7,0
"9755",2026-09-02,0.8,1.6,0.5,0,0,1,1.3,91.8,0
"9790",2026-09-02,0,0.4,0.4,0,0.505,0,0.5,32.2,0
"9792",2026-09-02,0.1,0.1,0.1,0,0.347,0,0.2,41.1,0
"10000",2026-09-02,0.2,1.3,1.2,0.001,0.089,0,1.4,27.1,0
"10002",2026-09-02,0,0.1,0.1,0,0.256,0,0.1,29.6,0
"10003",2026-09-02,0,0,0,0,0.05,0,0.1,31.9,0
"10213",2026-09-02,0.1,0.3,0.3,0,0.02,0,0.5,70.4,0
"10214",2026-09-02,0.1,0.2,0.2,0,0.02,0,0.3,70.4,0
"10215",2026-09-02,0.1,0.1,0.1,0,0.017,0,0.2,75.4,0
"10634",2026-09-02,0.2,1.2,1.2,0,0.02,0,1.4,70.4,0
"10844",2026-09-02,0.5,1.2,1.7,0,0.008,0,2.2,40.7,0
"10845",2026-09-02,0.3,0.6,1,0,0.008,0,1.3,40.7,0
"10846",2026-09-02,0.2,0.3,0.5,0,0.008,0,0.7,40.7,0
"10851",2026-09-02,0,0.4,0.4,0,0.182,0,0.4,196.4,0
"11054",2026-09-02,0.5,1.1,1.6,0,0.008,0,2.2,40.7,0
"11055",2026-09-02,0.3,0.5,0.9,0,0.008,0,1.2,40.7,0
"11287",2026-09-02,0,0,0,0,0.07,0,0,2.4,0
"11290",2026-09-02,0,0,0,0,0.002,0,0,1.3,0
"11473",2026-09-02,0.2,2.2,2.2,0.001,0.008,0,2.4,39.5,0
"11499",2026-09-02,0,0,0,0,0.002,0,0,1.3,0
"11683",2026-09-02,0.2,0.8,0.8,0.001,0.01,0,0.9,20.5,0
"11684",2026-09-02,0.2,0.6,3.2,0,0,1,3.3,0.4,1
"11685",2026-09-02,0.2,0.5,1.9,0.001,0.064,0,2.1,74.8,0
"11709",2026-09-02,0,0,0,0.002,0.005,0,0,0.9,0
"11710",2026-09-02,0,0,0,0.002,0.005,0,0,0.9,0
"11884",2026-09-02,1,1.6,1.6,0,0.015,0,2.6,70.4,0
"11885",2026-09-02,1.1,1.7,1.7,0,0.189,0,2.7,177.9,0
"11896",2026-09-02,0.2,0.4,0.4,0.001,0.02,0,0.5,29.3,0
"11908",2026-09-02,0,0.1,0.1,0,0.003,0,0.2,47.7,0
"11919",2026-09-02,0,0,0,0.002,0.005,0,0,0.9,0
"12094",2026-09-02,0.9,1.1,1.1,0,0.02,0,2,76,0
"12095",2026-09-02,1.1,2.1,1.3,0.001,0.004,0,2.4,55.8,0
"12124",2026-09-02,0,0,0,0,0.178,0,0,28,0
"12129",2026-09-02,0,0,0,0.001,0.029,0,0,3.6,0
"12304",2026-09-02,1.7,4.2,1.9,0,0.007,0,3.7,73.6,0
"12322",2026-09-02,0.2,0.6,0.6,0.001,0.012,0,0.8,45.7,0
"12323",2026-09-02,0.3,0.6,0.8,0,0.059,0,1.1,130.5,0
"12329",2026-09-02,0.1,0.1,0.1,0,0.011,0,0.2,22.5,0
"12330",2026-09-02,0,0.2,0,0,0.003,0,0.1,12.8,0
"12332",2026-09-02,0,0,0,0,0.017,0,0,19.7,0
"12339",2026-09-02,0,0,0,0.001,0.029,0,0,3.6,0
"12340",2026-09-02,0,0,0,0.001,0.029,0,0,3.6,0
"12501",2026-09-02,1.4,0.2,1,0,0.09,0,2.3,1.1,1
"12502",2026-09-02,1.3,0.5,2.6,0,0.09,0,3.9,1.1,1
"12518",2026-09-02,1.5,3.7,3.9,0.001,0.127,0,5.4,145.1,0
"12524",2026-09-02,0.6,0.6,1,0.001,0.03,0,1.6,36.4,0
"12533",2026-09-02,0.2,0.2,0.3,0.001,0.026,0,0.4,57.2,0
"12540",2026-09-02,0.1,0.1,2,0,0.003,0,2.1,145.8,0
"12541",2026-09-02,0.1,0.2,0,0,0.003,0,0.1,12.8,0
"12560",2026-09-02,0,0,0,0.002,0.015,0,0,1.1,0
"12708",2026-09-02,2.6,34.1,1.7,0.002,0.041,0,4.3,99,0
"12709",2026-09-02,1.9,1.3,1.3,0.001,0.134,0,3.3,110.3,0
"12710",2026-09-02,1.7,0.8,29,0.001,0.087,0,30.7,3.3,1
"12711",2026-09-02,1.3,0.5,1.1,0,0.156,0,2.3,159.4,0
"12712",2026-09-02,1.1,0.4,1.2,0,0.156,0,2.3,159.4,0
"12721",2026-09-02,4.1,3.6,3.6,0,0.003,0,7.7,89.8,0
"12722",2026-09-02,4.2,4,4,0,0.003,0,8.3,48.3,0
"12723",2026-09-02,4.6,12,4.5,0,0.013,0,9.1,97.3,0
"12724",2026-09-02,5.7,10.9,5.9,0,0.007,0,11.6,73.6,0
"12725",2026-09-02,4.8,9.3,5.2,0,0.01,0,10,52.8,0
"12751",2026-09-02,0.1,0.1,0.1,0,0.005,0,0.2,18.7,0
"12755",2026-09-02,0,0,0,0,0.007,0,0,12.2,0
"12768",2026-09-02,0,0,0,0,0.007,0,0,0.7,0
"12769",2026-09-02,0,0,0,0.001,0.048,0,0,0.9,0
"12917",2026-09-02,2.8,36.5,1.5,0.002,0.045,0,4.3,102.6,0
"12918",2026-09-02,1.3,29.8,1.4,0.002,0.041,0,2.6,99,0
"12919",2026-09-02,0.3,1.3,1.3,0.001,0.134,0,1.6,110.3,0
"12920",2026-09-02,1.6,1,19.5,0.001,0.087,0,21.1,3.3,1
"12921",2026-09-02,2,0.8,19,0.001,0.087,0,21,3.3,1
"12922",2026-09-02,1.7,0.6,1.5,0,0.156,0,3.2,159.4,0
"12931",2026-09-02,4,50.3,31,0,0,1,35,467.5,0
"12932",2026-09-02,4.1,53.9,32.6,0,0,1,36.7,467.5,0
"12933",2026-09-02,4.3,11.8,4.2,0,0.013,0,8.5,97.3,0
"12934",2026-09-02,5.7,11,5.7,0,0.007,0,11.4,73.6,0
"12935",2026-09-02,6.8,13.4,14.9,0.001,0.132,0,21.6,244.5,0
"12936",2026-09-02,4.7,9.3,10.2,0.001,0.132,0,14.9,244.5,0
"12957",2026-09-02,0.6,0.4,0.2,0,0.383,0,0.8,33.2,0
"12961",2026-09-02,0.2,0.5,0.1,0,0,1,0.3,69,0
"12962",2026-09-02,0.1,0.1,0.1,0,0.005,0,0.2,18.7,0
"12963",2026-09-02,0.1,0.1,0.1,0,0.008,0,0.1,16.5,0
"12964",2026-09-02,0.1,0,0,0,0.014,0,0.1,17.4,0
"13138",2026-09-02,3.9,16.1,11,0,0,1,14.8,1.8,1
"13142",2026-09-02,4.5,48,29.3,0,0,1,33.8,467.5,0
"13143",2026-09-02,4.7,41.5,25.3,0,0,1,30,467.5,0
"13144",2026-09-02,4.8,10.2,11.6,0.001,0.132,0,16.5,244.5,0
"13145",2026-09-02,5.3,12.6,14.4,0.001,0.132,0,19.7,244.5,0
"13157",2026-09-02,1,0.3,0.4,0.001,0.029,0,1.4,30.9,0
"13172",2026-09-02,0.2,0.5,0,0,0,1,0.2,69,0
"13173",2026-09-02,0.1,0.1,0.1,0,0.008,0,0.2,16.5,0
"13189",2026-09-02,0,0,0,0.001,0.048,0,0,0.9,0
"13190",2026-09-02,0,0,0,0.001,0.003,0,0,0.4,0
"13194",2026-09-02,0,0,0,0,0.001,0,0,0.4,0
"13346",2026-09-02,1.6,2.1,24.8,0.001,0.007,0,26.4,308.5,0
"13347",2026-09-02,2.7,3.1,1.4,0.001,0.008,0,4.1,92.9,0
"13348",2026-09-02,3.4,16,16,0,0,1,19.4,2.5,1
"13353",2026-09-02,4.4,28.2,28.2,0,0,1,32.6,11.5,1
"13354",2026-09-02,4.1,35.7,35.7,0,0,1,39.8,11.5,1
"13355",2026-09-02,3.4,54.5,54.5,0.002,0.001,1,57.9,2.4,1
"13381",2026-09-02,0.6,0.8,0.1,0,0,1,0.7,69,0
"13382",2026-09-02,0.3,0.3,0,0,0,1,0.3,69,0
"13400",2026-09-02,0,0,0,0,0.62,0,0,2.2,0
"13544",2026-09-02,3.6,27.5,1.1,0.001,0,1,4.8,142.1,0
"13545",2026-09-02,4.7,21.7,1.2,0.001,0,1,5.9,142.1,0
"13556",2026-09-02,1.2,2.6,1.8,0,0.15,0,3,169.5,0
"13558",2026-09-02,3.1,3.3,17.4,0,0.207,0,20.5,1.3,1
"13583",2026-09-02,0.3,0.5,0.3,0.001,0.132,0,0.6,15.9,0
"13587",2026-09-02,1.1,0.6,0.1,0.002,0.569,0,1.2,67.6,0
"13601",2026-09-02,0,0,0,0,0.006,0,0,14,0
"13604",2026-09-02,0,0,0,0,0.001,0,0,4.2,0
"13607",2026-09-02,0,0,0,0,0.911,0,0,14.4,0
"13615",2026-09-02,0,0,0,0,0.003,0,0,0.9,0
"13756",2026-09-02,4.3,11.3,0.7,0.003,0.001,1,5,59.7,0
"13757",2026-09-02,6.6,20.3,0.7,0.003,0.001,1,7.3,59.3,0
"13758",2026-09-02,13.8,19.9,2.1,0.004,0.001,1,15.9,120.9,0
"13765",2026-09-02,2.9,45.1,45.1,0,0.03,0,47.9,490.3,0
"13766",2026-09-02,2.1,37.3,37.3,0,0,1,39.4,5.1,1
"13793",2026-09-02,0.2,0.4,0.4,0.001,0.014,0,0.6,31.8,0
"13804",2026-09-02,0.1,0.1,0.1,0.002,0.038,0,0.2,13,0
"13805",2026-09-02,0.1,0.9,2.6,0,0.006,0,2.7,88.2,0
"13811",2026-09-02,0,0,0,0,0.006,0,0,14,0
"13813",2026-09-02,0,0,0,0,0.001,0,0,4.2,0
"13825",2026-09-02,0,0,0,0.001,0.001,0,0,0.4,0
"13966",2026-09-02,4.6,1.7,1.9,0.005,0.045,0,6.6,163.5,0
"14014",2026-09-02,0.1,0.1,0.1,0.002,0.038,0,0.2,13,0
"14015",2026-09-02,0.1,1.6,4.4,0,0.006,0,4.5,88.2,0
"14022",2026-09-02,0,0,0,0,0.001,0,0.1,4.2,0
"14023",2026-09-02,0,0,0,0,0.001,0,0.1,4.2,0
"14028",2026-09-02,0,0,0,0,0.082,0,0,4.4,0
"14029",2026-09-02,0,0,0,0.002,0.536,0,0,2.8,0
"14218",2026-09-02,0.2,2.4,2.9,0.001,0,1,3.2,0.1,1
"14225",2026-09-02,0.1,0.1,0.1,0.002,0.012,0,0.3,9.1,0
"14232",2026-09-02,0,0,0,0,0.001,0,0.1,4.2,0
"14233",2026-09-02,0,0.1,0,0.001,0.833,0,0.1,48.3,0
"14412",2026-09-02,2.7,19,19,0,0.002,0,21.7,90.6,0
"14424",2026-09-02,0.1,0.3,8.7,0.001,0.017,0,8.9,99.7,0
"14428",2026-09-02,0.1,3.2,3.6,0.001,0,1,3.7,0.1,1
"14430",2026-09-02,0.1,0.1,0.1,0,0.009,0,0.1,22.9,0
"14431",2026-09-02,0.1,0.1,0.7,0.001,0.055,0,0.7,112.3,0
"14442",2026-09-02,0,0.1,0.1,0,0.825,0,0.2,49.7,0
"14621",2026-09-02,2.3,14.8,14.8,0,0.003,0,17.1,87.6,0
"14622",2026-09-02,2.8,7.1,39.7,0.002,0.063,0,42.5,207.4,0
"14634",2026-09-02,0.2,0.4,9.1,0.001,0.017,0,9.3,99.7,0
"14648",2026-09-02,0.1,0.2,3.7,0.001,0.001,1,3.8,3.2,1
"14660",2026-09-02,0,0,0,0.002,0.536,0,0,2.8,0
"14661",2026-09-02,0,0,0,0.002,0.536,0,0,2.8,0
"14844",2026-09-02,0.4,1.2,7.5,0.001,0.001,1,7.9,551.4,0
"14856",2026-09-02,0.1,2.4,2.4,0,0.004,0,2.5,45.7,0
"14869",2026-09-02,0,0.5,0,0,0.861,0,0,46.3,0
"14870",2026-09-02,0,0.1,0,0,0.861,0,0,46.3,0
"14871",2026-09-02,0,0,0,0.002,0.536,0,0,2.8,0
"14873",2026-09-02,0,0,0,0,1,0,0,1.4,0
"14874",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15066",2026-09-02,0.1,0.1,0.1,0.002,0.533,0,0.2,62.1,0
"15068",2026-09-02,0.1,0.2,7.1,0.001,0.001,1,7.2,3.2,1
"15080",2026-09-02,0,0.1,0,0,0.861,0,0,46.3,0
"15081",2026-09-02,0,0.1,0,0,0.861,0,0,46.3,0
"15082",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15083",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15084",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15085",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15089",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15265",2026-09-02,1.1,43.5,43.5,0,0.035,0,44.6,261.5,0
"15290",2026-09-02,0,0.2,0,0,0.861,0,0,46.3,0
"15291",2026-09-02,0,0.1,0.1,0,0.264,0,0.1,239,0
"15292",2026-09-02,0,0.1,0.1,0,0.247,0,0.1,155.3,0
"15298",2026-09-02,0,0,0,0,1,0,0,1.4,0
"15474",2026-09-02,1.1,1,43.5,0.002,0.385,0,44.6,407.3,0
"15475",2026-09-02,1.3,1.2,44.5,0.003,0.132,0,45.8,9,1
"15476",2026-09-02,0.9,24.7,24.7,0.001,0.008,0,25.6,111.5,0
"15477",2026-09-02,0.3,0.5,0.5,0.001,0.704,0,0.8,27.2,0
"15491",2026-09-02,0,0,0.2,0.001,0.024,0,0.3,11.5,0
"15495",2026-09-02,0,1.6,0.7,0,0.532,0,0.7,102.3,0
"15500",2026-09-02,0,0.4,0.4,0,0.264,0,0.4,239,0
"15501",2026-09-02,0,0.1,0.1,0,0.264,0,0.1,239,0
"15502",2026-09-02,0,0.1,0.1,0,0.264,0,0.1,239,0
"15686",2026-09-02,1.4,28.3,28.3,0.002,0.001,1,29.7,1.6,1
"15687",2026-09-02,0.8,13,5.9,0.002,0.001,1,6.7,0.2,1
"15690",2026-09-02,0.1,0,0.6,0.004,0.01,0,0.7,66.8,0
"15700",2026-09-02,0,0,0.1,0.001,0.024,0,0.2,11.5,0
"15701",2026-09-02,0,0,0.2,0.001,0.024,0,0.2,11.5,0
"15704",2026-09-02,0,0.1,0.1,0.001,0.647,0,0.1,32.5,0
"15705",2026-09-02,0,0.1,0.1,0.002,0.002,0,0.1,3.7,0
"15706",2026-09-02,0,0.1,0.1,0.002,0.002,0,0.1,3.7,0
"15710",2026-09-02,0,0.5,0.5,0,0.264,0,0.5,239,0
"15711",2026-09-02,0,0.1,0.1,0,0.264,0,0.1,239,0
"15712",2026-09-02,0,0.1,0.1,0,0.264,0,0.1,239,0
"15820",2026-09-02,0.4,4.1,47.9,0.003,0.003,1,48.4,10,1
"15902",2026-09-02,0.1,0.1,1.1,0.004,0.011,0,1.1,122,0
"16029",2026-09-02,1.5,6.2,53.1,0.003,0.003,1,54.7,10,1
"16030",2026-09-02,0.7,3.7,58.8,0.003,0.003,1,59.5,10,1
"16031",2026-09-02,0.3,4.7,66.6,0.003,0.003,1,66.9,10,1
"16032",2026-09-02,0.7,1,1,0.005,0.005,0,1.7,2.1,0
"16112",2026-09-02,0.1,0.1,0.1,0.001,0.004,0,0.2,10.4,0
"16114",2026-09-02,0.1,0.1,0.1,0.001,0.011,0,0.1,42.8,0
"16133",2026-09-02,0,0.1,0.1,0,0.289,0,0.1,275.7,0
"16239",2026-09-02,1.6,6.5,70.3,0.003,0.003,1,71.9,10,1
"16240",2026-09-02,1,4,65.2,0.003,0.003,1,66.1,10,1
"16241",2026-09-02,0.7,4.4,61,0.003,0.003,1,61.8,10,1
"16242",2026-09-02,1,1.3,1.3,0.005,0.005,1,2.3,2.1,1
"16320",2026-09-02,0.6,1,1.5,0.001,0.017,0,2.1,133.1,0
"16321",2026-09-02,0.3,6.1,6.1,0.001,0.003,0,6.4,50.2,0
"16323",2026-09-02,0.1,0.1,0.1,0.001,0.004,0,0.3,10.4,0
"16342",2026-09-02,0,0.4,0.4,0,0.264,0,0.5,239,0
"16343",2026-09-02,0,0.1,0.1,0,0.289,0,0.1,275.7,0
"16344",2026-09-02,0,0.1,0.1,0,0.403,0,0.1,183.5,0
"16346",2026-09-02,0,0.1,0.1,0,0.247,0,0.1,155.3,0
"16451",2026-09-02,1,4.9,54.8,0.003,0.003,1,55.8,10,1
"16533",2026-09-02,0.2,0.6,0.6,0,0.044,0,0.8,79.8,0
"16535",2026-09-02,0.1,0.5,0.4,0,0.029,0,0.5,120.1,0
"16556",2026-09-02,0,0.1,0.1,0,0.32,0,0.1,141,0
"16557",2026-09-02,0,0,0,0,NA,NA,0,15.3,0
"16739",2026-09-02,1.1,1.3,4.5,0.003,0.008,0,5.6,220,0
"16765",2026-09-02,0,0.1,0.1,0,0.32,0,0.1,141,0
"16766",2026-09-02,0,0,0,0,NA,NA,0,15.3,0
"16864",2026-09-02,1.2,6.9,30.8,0.004,0.018,0,32,2.6,1
"16865",2026-09-02,1.2,7,36.4,0.004,0.018,0,37.6,2.6,1
"16866",2026-09-02,1.5,8.3,49.1,0.004,0.018,0,50.6,2.6,1
"16976",2026-09-02,0,0,0,0.003,0.571,0,0,32.4,0
"17072",2026-09-02,1.3,7.8,27.5,0.004,0.021,0,28.8,2.2,1
"17073",2026-09-02,1.7,33.1,33.1,0.004,0.003,1,34.8,2.5,1
"17074",2026-09-02,1.5,36.9,36.9,0.004,0.003,1,38.4,2.5,1
"17075",2026-09-02,1.3,8.1,43.9,0.004,0.018,0,45.2,2.6,1
"17076",2026-09-02,1.5,8.7,52.3,0.004,0.018,0,53.8,2.6,1
"17077",2026-09-02,1.8,10.9,74.9,0.004,0.018,0,76.7,2.6,1
